(1,0) (0,0) (0,0) (0,0)
     (-0.010259,0.0574054)      (0.0843719,0.0865976)     (0.00944259,0.0531486)      (-0.139961,0.0482941)
     (-0.0075808,0.155882)     (0.0554785,-0.0434958)     (-0.0572988,0.0712502)   (-0.0984176,-0.00242199)
    (-0.0324391,-0.201359)      (0.0213273,-0.154166)      (-0.0134809,0.053175)      (0.0472044,0.0324195)
      (0.0212918,0.158356)     (0.0632481,0.00259979)     (-0.105811,-0.0470003)      (-0.204195,0.0235826)
  (-0.616076,-0.222097)  (-0.0287316,-0.219047)   (-0.625263,-0.124078)   (0.114542,-0.0392441)
   (0.0787378,0.140631)   (0.0459582,-0.449595)   (0.0702736,0.0743862)    (-0.134358,0.681112)
    (0.353231,-0.28435)    (-0.184985,0.490294)     (-0.511772,0.28415)   (-0.0946189,0.206328)
  (0.0173026,-0.453143)   (-0.463177,-0.198904)     (0.246857,0.267183)  (-0.386147,-0.0947504)
   (-0.105369,0.120333)   (-0.113996,0.0599325)  (-0.0168521,0.0586796) (-0.0153031,-0.0112646)
(-0.0678036,-0.0124655) (-0.110416,-0.00844639)  (0.0580705,-0.0396818)   (0.0299131,0.0220584)
(0.00599109,-0.0243326)   (0.0213751,0.0507309)   (0.0221317,0.0175167)  (-0.0240795,0.0668817)
  (0.0361518,-0.146275)   (0.0903001,0.0542494)   (0.0214519,-0.144783)   (0.0128298,0.0783044)
 (0.0615774,-0.0649747)  (0.0846661,-0.0333588) (-0.0806541,-0.0904569)    (-0.10154,0.0259923)
  (0.0221565,0.0075359)  (-0.0442954,-0.074641) (-0.0162936,-0.0326523)   (0.0546737,-0.066352)
 (-0.0435751,0.0684024)   (0.0499315,-0.011449)  (0.00707111,0.0503769)  (-0.0107864,0.0794902)
   (0.0500335,0.066169) (-0.0545275,-0.0820061)    (0.0223587,0.164576)    (0.313724,0.0426704)
(-0.0506814,-0.0808243)   (0.0440963,0.0944678)     (0.106386,0.120332)   (0.0827972,0.0534525)
 (0.0338006,0.00490682)   (-0.0725364,0.025703) (-0.0151195,-0.0319982) (-0.0296308,-0.0176742)
  (-0.133937,0.0824944)    (-0.141267,0.208381)  (0.0667909,-0.0860849)   (-0.0462985,0.199037)
    (0.091276,-0.24377)    (0.176224,-0.243548)   (-0.0494281,0.146672)   (0.0438651,0.0631385)
 (-0.0910214,0.0994121)  (0.0929405,-0.0213874) (-0.0165035,-0.0987374)  (-0.315273,-0.0847378)
   (-0.587122,-0.230891)       (0.17799,0.180039)    (-0.507412,-0.329658)    (-0.175275,0.0804358)
   (0.0338657,0.0158688)     (-0.191191,0.334723)     (0.137492,0.0304058)     (-0.368982,0.720836)
     (0.49092,-0.269587)     (0.217017,-0.440123)     (-0.45613,-0.054572)    (-0.0971601,0.169917)
  (-0.0983753,-0.306148)       (0.498413,0.14311)      (0.231939,0.369971)    (-0.263147,-0.106348)
   (-0.0450693,0.023514)   (0.0239258,-0.0807066)   (-0.0088611,0.0272812)    (-0.131269,0.0348692)
      (0.1067,0.0774093)      (0.174193,0.133459)  (0.00059724,-0.0234918)   (0.0301869,-0.0331851)
 (0.0770139,-0.00143269)    (0.0938096,0.0736051) (-0.00725284,-0.0144077)    (0.0456211,0.0164688)
  (0.0153665,-0.0664201)  (-0.0324627,-0.0251959)    (0.0239874,-0.191003)   (-0.0617309,0.0581197)
      (0.13071,0.028492)   (-0.0200344,0.0812344)    (-0.100747,-0.143266)   (-0.143656,-0.0612103)
  (-0.071301,-0.0385827)   (-0.0324365,0.0252291)  (-0.00658179,0.0903731)   (0.0819164,-0.0473344)
(0.00562387,-0.00675704)     (-0.107142,0.092593)   (-0.0287351,0.0467051)     (0.0102293,-0.11224)
 (-0.0331033,-0.0472927)  (-0.0422175,-0.0285966)    (0.0864609,0.0572061)     (0.154052,0.0459783)
(-0.00665577,-0.0118443)  (-0.0225738,-0.0790138)    (0.103487,-0.0197537)    (0.0848936,0.0231405)
  (-0.0138707,0.0257952)    (0.114873,-0.0177525) (0.0312064,-0.000902166)   (0.0225022,-0.0161258)
  (-0.016701,-0.0567306)   (0.0112667,-0.0579722)     (0.106204,-0.162059)    (-0.010343,0.0533437)
     (0.17615,-0.113387)      (0.0318117,0.38104)     (-0.114815,0.195328)   (0.0562117,-0.0209457)
   (-0.0249173,0.275731)    (0.0479763,0.0535254)     (-0.133237,0.047803)    (-0.230935,-0.133843)
  (-0.674121,-0.00895964)      (0.0146898,0.150737)     (-0.531117,0.0784392)    (-0.423106,-0.0607719)
     (0.114878,-0.275498)      (-0.114513,0.394993)      (0.170062,-0.237805)      (-0.209088,0.687827)
      (0.42097,-0.268475)    (-0.0194853,-0.444333)       (-0.467091,0.19136)     (-0.0406832,0.211268)
    (-0.168878,-0.338101)     (0.547805,-0.0517003)       (0.358483,0.118609)    (-0.297011,-0.0727659)
    (-0.03612,-0.0298544)    (-0.0413451,-0.078499)    (-0.0215663,0.0323981)     (-0.0283497,0.118155)
    (0.0515083,0.0851146)      (0.137884,0.0654408)     (-0.0247772,0.100134)    (0.0503851,-0.0378228)
  (0.00564044,-0.0618865) (-0.000415229,-0.0213901)      (0.0427788,0.013936)  (-0.0342011,-0.00447063)
   (0.0044603,-0.0256375)    (-0.0701831,0.0241776)   (-0.0617896,-0.0356937)    (-0.0325363,0.0430033)
     (0.109103,0.0748714)      (0.130838,0.0744105)     (-0.099847,-0.256682)   (-0.0510291,-0.0511909)
  (-0.0268838,-0.0265982)     (-0.115587,0.0277561)      (0.0264734,0.101663)    (-0.0783472,-0.122049)
  (0.00674359,-0.0163185)      (0.0510082,0.064415)   (-0.0712843,-0.0718717)    (0.0598071,0.00870113)
   (-0.0695432,0.0407618)     (0.0885992,-0.176217)    (0.0945552,-0.0686636)        (0.149438,0.10674)
   (-0.0356038,0.0737104)   (-0.0513042,-0.0133144)     (0.0818789,0.0862178)    (0.116879,-0.00200802)
  (-0.0617117,0.00579002)     (0.0682983,0.0281608)      (-0.025161,0.198015)      (0.175488,0.0683569)
    (-0.0343103,0.120929)   (-0.0723995,-0.0691333)    (0.0598635,-0.0291896)    (-0.0419999,0.0627463)
       (0.18071,0.021364)       (0.222375,0.353938)     (-0.0997864,0.166549)    (0.0351941,-0.0522821)
      (0.092014,0.166364)      (0.0590926,0.116786)    (-0.102144,-0.0939228)     (-0.165307,-0.106966)
     (-0.62155,-0.323461)    (-0.105004,-0.0384446)   (-0.389937,0.000741648)     (-0.396946,-0.113978)
     (0.177446,-0.209376)      (-0.130966,0.373011)      (0.174902,-0.279819)      (-0.444631,0.510052)
      (0.449772,0.154942)      (0.125295,-0.263318)     (-0.657729,0.0787177)     (-0.232103,0.0631417)
   (-0.0908274,-0.127238)        (0.667041,0.27082)       (0.213695,0.299538)     (-0.299015,-0.200334)
   (-0.0163082,0.0724631)    (0.0397593,-0.0399714) (-0.00523857,0.000969444)  (-0.0912407,-0.00141265)
    (-0.0506661,0.137701)     (0.0113447,0.0807925)     (-0.047318,0.0312045)    (0.0170649,-0.0057166)
     (0.051451,-0.073086)   (-0.0271023,0.00604569)     (0.0520452,0.0443205)   (-0.0325386,-0.0237577)
   (-0.0305309,0.0677611)   (-0.0708819,-0.0508685)    (-0.0177325,0.0026721)    (-0.103259,-0.0266688)
   (0.0736985,-0.0237108)     (0.0923534,0.0620657)    (-0.0248885,-0.203227)    (0.0648967,-0.0152672)
    (-0.0391888,0.102914)   (-0.110715,0.000590413)   (-0.00887876,0.0211993)    (-0.0874956,-0.138059)
    (-0.0466774,0.034539)    (-0.0124836,0.0722703)   (-0.0623564,0.00589593)      (0.0696665,0.109509)
   (-0.0638759,0.0910993)    (0.0223967,-0.0555302)     (0.0432779,0.0816624)    (-0.0329404,0.0448331)
    (-0.0607717,0.160721)    (-0.0541269,0.0899725)    (-0.0405273,0.0688257)    (0.0756926,-0.0217056)
  (-0.0668343,-0.0470397)   (0.0890701,-0.00814832)     (-0.0960227,0.153189)       (0.146007,0.197701)
    (-0.0481885,0.131065)   (-0.0959083,-0.0109608)     (0.0819029,0.0525106)   (-0.0296798,-0.0276935)
     (-0.018284,0.163615)     (-0.0633755,0.355876)    (-0.114691,-0.0189681)    (0.0777327,-0.0531875)
    (-0.0591313,0.149159)     (-0.102241,0.0812599)    (-0.0522917,-0.192189)    (-0.0909562,-0.161387)
    (0.0480702,-0.814121)    (-0.032951,0.00561807)       (-0.24908,-0.41097)     (-0.151807,-0.191968)
     (0.0434541,0.096764)    (-0.430831,-0.0634951)       (0.209965,0.198417)     (-0.682539,-0.255577)
      (0.107534,0.441977)     (0.356207,-0.0657397)     (-0.471522,-0.467933)     (-0.262697,-0.110323)
     (0.123685,-0.209846)       (0.231884,0.619321)      (-0.096615,0.386589)     (0.0455373,-0.333811)
   (-0.0596145,0.0387258)    (-0.0186233,0.0784925) (-0.0702233,-0.000664466)   (-0.0170295,-0.0493011)
     (0.0243455,0.011378)    (-0.0311575,0.0181467)   (-0.0495852,-0.0426875)     (0.0478825,0.0263743)
      (0.1093,0.00436804)       (0.0267689,0.12916)    (0.0420881,-0.0093642)   (0.0112877,-0.00906989)
    (0.0487034,0.0190503)     (-0.106221,0.0188542)   (-0.0745221,-0.0697065)   (-0.0426627,-0.0537126)
    (0.0798471,0.0245384)    (-0.0276593,0.0729064)    (-0.0656244,0.0285637)     (-0.0378773,0.139643)
   (0.00564983,0.0222581)   (-0.0300848,0.00206524)    (0.0303524,-0.0273667)    (0.0774544,-0.0589439)
   (-0.0598932,-0.029188)    (-0.0231406,0.0737467)   (-0.00506107,-0.108301)     (0.00791142,0.123177)
   (-0.0726211,-0.036351)  (-0.0990843,-0.00942017)    (-0.0714484,0.0221747)    (0.00819793,0.0886719)
    (0.0122904,0.0274211)     (-0.14147,0.00527279)      (-0.0790184,0.01634)     (0.0682582,0.0118142)
   (0.00248189,-0.109554)     (0.0854215,0.0611625)   (-0.0929218,-0.0350308)     (-0.0983429,0.283407)
   (-0.0316038,0.0274731)   (0.00091994,0.00699987)     (0.103656,0.00626233)    (-0.0453116,0.0595598)
     (-0.250156,0.138871)      (-0.249914,0.253571)    (-0.105407,-0.0858054)    (0.0147792,-0.0691933)
    (-0.0578849,0.091226)     (-0.222139,0.0382854)    (-0.0234185,-0.162172)     (0.0946602,-0.237972)
   (-0.366488,-0.667061)   (-0.146533,0.00166655)    (-0.447127,-0.198773)    (-0.178134,-0.103974)
     (0.111291,0.105941)      (-0.34681,0.254105)     (0.30694,-0.0521481)    (-0.746866,0.0702982)
     (0.230695,0.396023)     (0.361383,-0.198456)    (-0.610584,-0.216704)     (-0.322083,-0.11234)
     (0.122739,-0.29878)      (0.543228,0.420937)     (0.0427526,0.371441)      (-0.22667,-0.29446)
  (-0.0575118,0.0262157)   (0.0732663,-0.0177553)    (0.0450845,0.0329932)   (-0.0332265,0.0129086)
(0.00621486,-0.00701576)    (0.0472065,0.0036833)   (0.0195751,-0.0139018)    (0.0145833,0.0181956)
  (0.0266231,-0.0746402)  (-0.0344894,-0.0205377) (0.00761441,-0.00428321)  (-0.0355302,-0.0334945)
 (0.0347645,-0.00937742) (-0.0662153,-0.00529071)  (-0.0148714,-0.0391768)  (-0.0155256,-0.0559814)
     (0.119632,-0.04306)  (-0.013237,-0.00321206) (-0.00231646,-0.0126188)    (0.0357167,0.0557149)
   (-0.117753,0.0514964)   (0.00368936,0.0426684)      (0.023409,-0.07741)   (0.0510805,-0.0754875)
  (0.0190041,-0.0723869)   (0.0520265,-0.0212669)   (-0.0116134,-0.116451)    (-0.0257696,0.112519)
  (-0.0377504,0.0500388)     (-0.109725,0.111203)   (-0.0832547,0.0435186)   (0.00860168,0.0842641)
  (0.0631354,-0.0223842)   (-0.0858983,0.0191388)  (-0.0479786,0.00721673)  (-0.0140602,-0.0247323)
   (-0.109057,0.0117049)    (0.0596419,0.0394725)   (-0.0731885,0.0351966)     (0.0249119,0.173775)
  (-0.0101934,0.0359605)   (0.0345892,-0.0543096)    (0.0669067,0.0494541)   (-0.0322023,0.0081524)
  (-0.0100323,0.0910947)      (-0.18667,0.207377)   (-0.090245,-0.0215639)   (0.00275124,0.0188986)
(-0.0499645,-0.00595473)   (0.00688197,-0.113906)    (0.0991943,-0.187055)     (-0.120706,-0.22768)
    (-0.349661,-0.676485)     (-0.0777467,0.197774)     (-0.517138,-0.237277)       (-0.101779,0.16327)
    (-0.0625584,0.245643)      (-0.266722,0.329203)      (0.212831,0.0513108)      (-0.692481,0.273206)
      (0.187738,0.302184)      (0.347177,-0.323993)     (-0.584577,-0.180221)    (-0.355077,-0.0518993)
     (0.183024,-0.390993)       (0.566615,0.293008)       (0.146672,0.412057)     (-0.161816,-0.280975)
   (-0.0546444,0.0441448)      (0.01856,0.00768433)  (-0.00419159,0.00862864)   (-0.0396244,-0.0611732)
   (0.0813146,-0.0187138)     (0.0209642,-0.047904)   (0.00737292,-0.0122773)      (0.0242937,0.032775)
   (0.0107551,-0.0397192)     (0.0359135,0.0596205)      (-0.008317,0.038306)    (-0.0130277,0.0855678)
   (0.0416295,-0.0145023)  (-0.0387228,-0.00576296)  (-0.00683355,-0.0924796)    (-0.0702407,-0.023256)
   (0.0734063,-0.0307906)   (-0.0534654,-0.0297643)     (-0.0550845,0.112165)    (0.00318804,0.0583961)
   (-0.0931791,0.0803612)      (0.0651854,0.121252)    (-0.0263741,-0.129562)      (0.0787768,0.070246)
  (-0.0928247,0.00290455)    (0.0730265,-0.0188565)   (-0.0577534,-0.0281919)    (-0.00928627,0.116778)
   (0.00929083,0.0225112)     (-0.105747,0.0982402)    (-0.0868287,0.0404187)     (0.0429912,0.0841545)
    (0.128253,-0.0394612)    (-0.0264511,0.0133768)    (-0.0214056,0.0169601) (2.76697e-05,-0.00965129)
   (0.0221302,-0.0390302)    (0.0511289,-0.0134749)   (-0.0158333,-0.0164851)      (0.0570082,0.095124)
    (-0.0312933,0.029781)   (0.0928817,-0.00173853)    (0.0935576,-0.0855369)     (-0.0262535,0.102811)
      (-0.16717,0.142507)       (-0.10331,0.287396)   (-0.0650478,-0.0634236)     (-0.0263544,-0.13798)
    (0.0908714,0.0477429)     (-0.125988,0.0704603)    (-0.0865783,-0.130125)    (-0.0250601,-0.313926)
  (-0.0521487,0.629045)   (-0.0839626,0.319682)    (-0.35097,-0.386871)    (-0.148805,0.278124)
   (0.290606,-0.270938)    (-0.316562,0.286922)    (0.0133279,0.153784)    (-0.523527,0.113033)
 (-0.0538711,-0.236264)    (0.356152,-0.326527)   (-0.474545,-0.343397)   (-0.268022,-0.101249)
   (-0.272177,0.364774)     (0.298803,0.253849)    (0.0516639,0.397455) (-0.00437808,-0.366876)
  (0.0791691,0.0222788) (-0.0662548,-0.0575079)  (-0.0103249,0.0342075)   (0.086264,0.00953177)
  (0.0888945,0.0466903)  (0.0432686,-0.0526275)   (0.045673,0.00196556)     (0.028732,0.030171)
 (-0.0617214,0.0401301) (-0.00331238,0.0592477)    (-0.047271,0.115944)    (-0.082963,0.111233)
(-0.0936465,-0.0414027)   (-0.0359353,0.065561) (-0.0798918,-0.0396978) (-0.0769021,-0.0411579)
 (-0.0827315,0.0171915)  (-0.0187437,-0.072169)  (-0.0338891,0.0894515)    (-0.0622271,0.04134)
 (0.0705762,-0.0830935)     (0.108396,0.147512)   (0.0456294,-0.126575)     (0.102303,0.167259)
        (0.1,0.0144886)   (0.0248902,0.0100341) (-0.0274959,-0.0943842) (0.0115871,-0.00115657)
 (0.0581058,-0.0821697)     (-0.104088,0.14134)    (-0.17947,0.0261063)    (0.203759,0.0491568)
 (-0.0268758,0.0549147) (-0.0118651,-0.0448927)  (-0.0674243,0.0715698)   (0.0232755,0.0256109)
  (-0.194649,0.0288161)   (0.0807314,0.0382293)  (0.0600951,-0.0570287)   (-0.0605341,0.119236)
 (0.0721756,-0.0533205)      (0.19545,0.118711)  (0.0410194,-0.0631593)     (-0.0681374,0.0884)
  (0.207639,-0.0997156)    (-0.209768,0.273376)  (-0.0886201,-0.125294)   (0.0603763,-0.224819)
 (-0.0112252,-0.045331)    (-0.175496,0.130446)   (-0.144844,-0.189797)     (0.19265,-0.387143)
   (-0.348507,-0.556853)      (0.111242,0.373499)    (-0.499918,-0.368766)  (-5.80004e-05,0.147857)
   (-0.0366638,0.363787)    (-0.0975308,0.488896)       (0.162498,0.10922)     (-0.431819,0.395046)
    (0.377155,0.0415452)    (0.0278915,-0.474161)    (-0.50452,-0.0655199)     (-0.388109,0.145809)
    (0.120792,-0.482425)    (0.403273,0.00316645)      (0.302906,0.356608)    (-0.253911,-0.289376)
(-0.00765997,-0.0127975) (-0.0924437,-0.00596316)  (0.0211484,-6.8993e-05)   (0.0113041,-0.0434612)
 (-0.0585551,-0.0544914)   (-0.033313,-0.0685408)  (0.0711364,-0.00295536)   (-0.0458779,0.0738444)
  (-0.097287,-0.0247762)     (0.037436,0.0184498)   (0.0418954,0.00875851)  (-0.00239224,0.0112255)
    (0.108624,0.0460184)     (-0.017898,0.085351)  (-0.0775043,-0.0652747)  (-0.0681017,-0.0708282)
  (-0.0396445,-0.054027)   (-0.0979855,-0.031457)   (0.00589044,0.0282443)  (-0.0773712,-0.0273152)
 (0.0306526,-0.00495279)   (0.00540486,0.0157875)    (-0.0408148,0.137673)      (0.133437,0.193281)
  (-0.0685805,0.0599385)    (0.0552518,0.0399624)  (-0.0570702,-0.0490874)   (0.0214281,-0.0950479)
    (0.016949,0.0516403)    (0.00744462,0.123368)   (-0.0796729,0.0142967)     (0.13563,-0.0402354)
 (-0.0688426,-0.0620846)   (-0.021901,-0.0506916)    (-0.0139714,0.193119)  (0.000340366,0.0449664)
     (0.13484,-0.119136)  (0.00995128,-0.0670197)   (-0.0182863,0.0334133)     (0.0565317,0.158205)
  (-0.0766461,0.0480445)     (0.176732,0.0108949) (-0.00853076,-0.0560531)    (-0.148237,0.0216442)
 (0.0846343,-0.00735769)     (-0.157542,0.318076)   (-0.0647187,0.0568429)    (-0.184367,-0.101329)
   (0.0479424,0.0700266)    (-0.0526333,0.167856)   (-0.205751,-0.0389977)   (-0.0432334,-0.346996)
    (-0.577542,-0.200113)     (-0.352419,-0.149964)     (-0.524422,-0.123089)     (0.0668666,0.0988719)
        (0.205315,0.3656)      (-0.19362,-0.434672)      (0.169988,0.0759209)      (-0.103506,0.506248)
     (0.353686,-0.139016)       (0.159897,0.434983)     (-0.437297,0.0474893)      (-0.285024,0.374096)
    (-0.241143,-0.344678)      (-0.274524,0.295956)        (0.55301,0.224481)    (-0.371453,-0.0112486)
   (0.0489028,-0.0397705)    (0.0507319,-0.0665477)   (-0.00402709,0.0748379)   (-0.0695248,-0.0626784)
   (0.00452633,-0.038134)   (0.0224126,0.000499669)    (0.0650645,-0.0824276)    (-0.0218115,0.0267462)
   (0.0746581,0.00345006)    (-0.0895841,0.0206363)     (-0.016362,0.0157812)   (-0.0178349,-0.0516095)
     (0.108399,0.0141199)     (-0.116752,-0.135162)  (-0.0806944,-0.00299026)      (-0.129111,-0.13205)
   (-0.100927,-0.0101777)     (0.0804666,0.0113809)      (0.019622,0.0430046)    (-0.0855662,0.0541402)
   (-0.0400962,0.0106838)     (0.0260299,0.0633216)      (0.0224655,0.179672)       (0.190623,0.161974)
    (0.0844982,-0.103011)     (-0.0134717,-0.12103)    (-0.0417215,-0.133502)   (-0.0877873,-0.0963992)
   (-0.0309888,0.0836333)    (-0.0428161,-0.105291)    (-0.0250672,0.0545586)    (-0.0415377,-0.112797)
  (-0.0981298,-0.0310933)     (0.0672405,0.0363598)      (0.087414,0.0676126)      (0.065097,0.0559058)
   (-0.0363699,-0.100968)     (0.152728,-0.0125948)    (-0.0339289,0.0891566)    (-0.0564602,0.0736255)
   (-0.028107,-0.0453506)   (-0.0167782,-0.0406206) (-0.000550131,-0.0460013)     (-0.178067,0.0764012)
    (0.0255763,-0.114004)     (0.0145252,-0.359026)     (0.00525188,0.114783)      (-0.305417,0.117572)
    (-0.0993946,0.141493)  (-0.00115422,-0.0434236)   (-0.0827543,-0.0111123)      (-0.20519,-0.073651)
   (-0.194618,-0.746083)        (-0.015,0.269235)   (-0.0172081,-0.517196)     (-0.210317,0.062963)
    (-0.136894,0.302089)     (-0.350717,0.344258)      (0.175311,0.204032)     (-0.599334,0.210221)
     (0.323221,0.276489)      (0.31663,-0.346149)    (-0.300415,-0.401849)    (-0.453842,-0.136272)
   (0.0670759,-0.330775)      (0.610751,0.121387)      (0.073795,0.582168)    (-0.212293,-0.165159)
   (0.101211,-0.0339891)  (-0.0768585,-0.0475692)  (0.00550257,0.00274907)   (-0.0334525,-0.032744)
   (0.108453,-0.0236218)  (-0.032626,0.000845742)   (0.0410933,-0.0214853)    (0.0108862,0.0482538)
  (0.0352658,-0.0228916)   (-0.0774193,0.0366542)   (-0.0695198,0.0640433)  (-0.0393749,-0.0549308)
  (-0.0516214,0.0970838)    (0.00877255,0.101375)   (0.0163481,-0.0635299)    (0.0174568,-0.123318)
 (-0.0495989,-0.0192349)   (0.0475314,-0.0300481)   (-0.0679098,0.0297835)  (-0.00989061,0.0211863)
  (-0.0885715,0.0204658)   (0.0525339,-0.0511318)   (-0.0607669,0.0911014)       (-0.0505,0.181922)
    (0.0267159,0.073633)     (0.0669079,0.108542)   (-0.0240432,-0.070593)     (0.126785,0.0382711)
 (-0.0206178,-0.0200892)   (-0.0905464,0.0126014)    (0.0137036,0.0225657)   (-0.0474067,-0.119343)
  (0.0457241,-0.0350061)    (0.0168252,0.0159213)   (-0.0205914,0.0619976)   (-0.0309475,0.0301347)
  (0.0335047,-0.0115678)    (0.084256,-0.0471207)    (-0.129021,0.0542706)      (0.040624,0.201665)
  (-0.0049723,0.0350429) (-0.000914473,0.0936785)   (-0.0381861,0.0105148)     (0.0318508,-0.11795)
   (-0.0872817,0.064909)    (-0.0717732,0.113402)   (0.0969312,0.00612289)    (-0.199987,-0.199477)
   (0.0034738,0.0135901)    (-0.0773019,0.148053)   (-0.181487,-0.0122416)    (0.0221964,-0.143616)
   (-0.165437,-0.685124)     (0.0463063,0.361982)    (-0.062536,-0.474652)     (-0.179232,0.156345)
     (-0.238399,0.24967)      (-0.29141,0.352932)     (0.0692268,0.217591)     (-0.655135,0.243733)
     (0.308027,0.305486)     (0.295426,-0.257077)    (-0.285061,-0.432159)   (-0.466516,-0.0121253)
    (0.145675,-0.312525)      (0.580179,0.109924)     (0.0449609,0.555952)    (-0.226036,-0.220614)
  (0.0760828,-0.0292726)   (-0.0716065,-0.118074)    (0.0596287,0.0057613)    (0.0113285,0.0752785)
  (-0.0203493,0.0187981)    (0.029984,-0.0202181)   (0.0339616,-0.0546432)   (0.00287483,0.0177596)
  (0.0287851,-0.0505531)   (-0.102904,-0.0408396)   (-0.0750063,0.0634629)  (-0.0348343,-0.0422726)
  (-0.0298575,0.0544715)   (-0.0365197,0.0905354)  (-0.0374015,-0.0374746)    (0.0435102,-0.115944)
 (-0.0842169,-0.0641413)    (-0.016482,-0.156037)    (-0.134844,0.0457446)   (-0.0311628,0.0223269)
   (0.0956768,0.0238014)   (-0.0333495,0.0848915)   (-0.0374763,0.0648407)   (9.17753e-05,0.156751)
    (0.095566,0.0554008)     (0.0410086,0.100103)     (0.21868,-0.0949172)   (0.0614652,-0.0861228)
   (0.0359415,0.0685246)     (0.00537998,0.18589)   (-0.047885,-0.0245217)   (0.0195255,-0.0280956)
  (-0.0423039,0.0296748)    (0.022849,0.00331907)    (0.0345541,0.0229111)   (0.0107975,0.00142821)
  (-0.0164583,0.0179738) (-0.00451352,-0.0136237)    (-0.105227,0.0187858)    (0.0107144,-0.127444)
  (-0.0744617,0.0712656)     (0.062028,0.0963953)   (-0.0642621,0.0303643)  (-0.0197382,-0.0615784)
    (0.076654,0.0226255)      (-0.055598,0.11767)   (-0.0672671,0.0350705)    (-0.145418,-0.117897)
   (-0.0274301,0.046601)     (0.0347075,0.043348)   (0.0694147,-0.0704896)   (-0.0176028,-0.135656)
    (-0.728837,-0.397699)       (0.127101,0.102862)     (-0.269142,-0.363285)      (-0.256323,0.181703)
          (0.134026,0.16)      (0.0292554,0.543769)     (0.308423,-0.0138043)      (-0.380371,0.602132)
     (0.44083,-0.0147696)     (0.0187056,-0.347614)    (-0.470849,-0.0902864)      (-0.397005,0.235666)
    (-0.223894,-0.141778)      (0.455982,-0.394655)          (0.40632,0.3736)     (-0.268443,0.0301564)
  (-0.0209766,-0.0133149)    (-0.132635,-0.0610512)   (0.0343355,-0.00436453)    (-0.0378919,0.0021204)
   (0.0428934,-0.0541924)     (0.0623527,0.0649739)    (-0.0391639,0.0473427)   (-0.0265744,-0.0723674)
  (-0.0289551,-0.0207548)     (-0.0734998,0.025555)     (-0.0120434,0.120155)    (0.00900704,0.0670202)
   (-0.0302696,0.0406253)  (-0.0691245,-0.00625697)   (0.00893148,-0.0627569)     (-0.05444,-0.0530904)
(-0.00781956,-0.00729416)   (-0.0116885,-0.0702999)   (0.00415026,-0.0495245)   (-0.00228366,0.0219235)
    (-0.063934,-0.012743)    (-0.0630925,0.0405146)     (-0.0409181,0.164536)       (0.02388,0.0942384)
    (0.0396162,0.0834245)       (0.180906,0.141711)     (0.0728845,-0.186112)      (0.030707,-0.144323)
    (-0.0332452,0.101842)   (-0.0123245,-0.0415021)     (0.031009,-0.0192354)   (-0.0975622,-0.0348951)
   (-0.0282002,0.0597767)   (-0.0499937,-0.0409844)     (0.0946106,-0.094598)   (-0.0164965,-0.0289018)
    (0.0360934,0.0192112)    (0.0489814,-0.0327576)   (0.000703833,0.0484066)     (0.0465491,0.0578116)
      (-0.0643132,0.0953)     (0.0648812,0.0756072)     (-0.0888613,0.158212)  (0.0243837,-0.000520869)
     (-0.047924,0.190901)       (0.120173,0.106742)   (-0.0194806,-0.0529656)    (-0.173546,-0.0626454)
  (0.000158954,0.0605898)       (0.112696,0.229071)      (-0.167157,0.118107)    (-0.0613212,-0.171408)
     (-0.462812,-0.581194)        (0.148534,0.150388)      (-0.163682,-0.424443)       (-0.219125,0.105553)
       (0.0158686,0.28175)     (-0.00309022,0.592405)        (0.306514,0.025454)       (-0.414755,0.450905)
       (0.284044,0.104607)      (0.0899528,-0.320158)      (-0.377269,-0.228387)       (-0.54317,0.0123061)
    (-0.0634079,-0.234314)       (0.490441,-0.183588)         (0.19811,0.499333)     (-0.267896,-0.0609777)
    (-0.0585779,0.0136263)      (-0.137033,-0.103967)    (0.00613291,-0.0798061)      (0.0723096,0.0989593)
    (0.0709875,-0.0897785)     (-0.0381145,0.0122304)    (0.000840781,0.0269191)    (0.0160725,-0.00436352)
  (-0.00529847,-0.0417269)       (-0.12365,0.0237003)      (-0.101919,0.0214814)        (0.074121,0.209007)
   (-0.0168343,-0.0383428)     (-0.0369952,0.0209281)      (0.00662169,0.014063)    (-0.0129196,-0.0140958)
     (0.0420688,-0.107012)   (-0.00410152,-0.0122378) (-0.00376491,-0.000963759)      (0.0775673,0.0736169)
    (-0.0889105,0.0746355)      (0.0521407,0.0255959)     (-0.0798404,0.0958172)      (0.0648728,0.0577423)
       (-0.07991,0.124985)       (0.113576,0.0510826)     (0.0758409,-0.0851273)     (0.0188929,-0.0857254)
    (-0.0107859,0.0504638)        (0.16251,0.0307412)     (-0.0842234,0.0323908)     (-0.0276613,0.0177515)
   (0.0579732,-0.00278822)    (-0.0177304,-0.0138403)      (0.143771,-0.0986671)     (0.0486846,-0.0473351)
      (0.17033,-0.0426572)      (0.079743,-0.0349358)      (0.0301394,-0.039507)      (-0.004929,0.0644128)
       (-0.040589,0.14765)       (0.204075,0.0438285)    (-0.0824071,0.00517066)    (0.0303907,-0.00433121)
       (-0.180412,0.19593)       (0.042571,0.0159843)       (0.124446,-0.145817)       (-0.11546,-0.221768)
     (0.105766,-0.0803612)       (0.0104347,0.265439)       (-0.263057,0.121691)    (-0.00727101,-0.173019)
