9.7387672e-01      -2.5640234615e-02 
1.0071660e+00      -2.7593501077e-02 
9.9849979e-01      -5.8602082147e-02 
9.9514703e-01      -5.3523595564e-02 
9.9152525e-01      -2.7668221986e-02 
1.0018854e+00      -4.6874003780e-02 
9.7849792e-01      -2.7988105108e-02 
9.9741463e-01      -1.1210908418e-01 
9.9264053e-01      -6.8692997781e-02 
1.0158897e+00      -3.1368135895e-02 
1.0225030e+00      -1.1254184585e-01 
1.0148069e+00      -1.5808467263e-01 
9.8809177e-01      -7.1006485686e-02 
9.7780012e-01      -7.2228605502e-02 
1.0089449e+00      -4.1056986510e-02 
1.0148714e+00      -1.1333450498e-01 
9.9451661e-01      -2.4629914437e-02 
9.7106765e-01      -4.8813472930e-02 
9.9299451e-01      -4.5887191652e-02 
1.0243161e+00      -5.6318763409e-02 
9.9579604e-01      -7.3495444763e-03 
9.8979048e-01      -5.8918779764e-02 
9.8511035e-01      -2.8096648338e-02 
1.0042819e+00      -2.4377419284e-02 
9.9354230e-01      -3.9338667447e-03 
9.8897338e-01      -1.9262365301e-02 
9.9860572e-01      -2.0484844616e-02 
1.0044733e+00      -8.1976803010e-02 
9.8871611e-01      -7.2521523416e-03 
1.0244133e+00      -4.7853537116e-02 
9.9138362e-01      -7.8443004513e-03 
9.9248183e-01      -3.2630775316e-03 
9.9843649e-01      -5.9249318797e-03 
1.0085163e+00      -3.5050598031e-02 
1.0270728e+00      -8.6158319038e-02 
9.9099644e-01      -1.4050204964e-02 
1.0101171e+00      -2.7346160895e-02 
1.0092968e+00      -7.8012008195e-02 
9.9281683e-01      -8.9046590822e-02 
9.8282020e-01      -6.8514854171e-02 
1.0104610e+00      -1.8959546658e-01 
1.0274707e+00      -8.5475366989e-02 
9.7046788e-01      -4.6065662979e-02 
9.9669093e-01      -2.9789309305e-02 
9.7879447e-01      4.0782098440e-03 
9.8342037e-01      3.9100194699e-03 
9.8792127e-01      -7.6700281560e-04 
1.0025977e+00      -8.6787444413e-03 
9.8781919e-01      -3.7888909069e-02 
1.0050125e+00      -1.0304506016e-02 
1.0122888e+00      -2.8669573654e-02 
1.0098722e+00      -7.1109108017e-02 
1.0074402e+00      -7.8607224852e-02 
9.9826644e-01      -1.0844606756e-01 
9.8470514e-01      -4.4525408152e-02 
1.0020567e+00      -5.4981204649e-02 
9.9003328e-01      -5.0661528975e-02 
9.7668302e-01      -2.7055129777e-02 
1.0066836e+00      -1.5035533208e-02 
1.0089181e+00      -1.6821408743e-02 
1.0089064e+00      -7.2178192363e-02 
9.7349772e-01      -5.7160455280e-02 
1.0054739e+00      -1.7317492509e-02 
1.0071920e+00      -3.4009317860e-02 
1.0136572e+00      -6.7943610129e-02 
9.9841097e-01      -3.9692532900e-02 
9.8485972e-01      -6.2281254563e-03 
9.8981194e-01      -4.5026109647e-02 
9.9003172e-01      -2.7752069617e-02 
9.8703123e-01      -6.1667145666e-02 
1.0044150e+00      -8.8428852342e-02 
9.9300026e-01      -4.6612663934e-02 
1.0133046e+00      -5.0355557261e-02 
9.7144468e-01      -4.8889591294e-02 
1.0199522e+00      -7.6348356660e-02 
1.0040249e+00      -1.8672030310e-02 
9.8847739e-01      -1.4927722196e-02 
9.9587131e-01      -5.3591092964e-02 
1.0112295e+00      -2.4132345892e-01 
9.9838698e-01      -1.0764013710e-01 
1.0168015e+00      -1.6369936471e-01 
9.7429427e-01      6.6432644629e-03 
1.0079544e+00      4.8441072179e-03 
9.9006882e-01      -4.0062318986e-02 
9.8684237e-01      -5.7845225768e-02 
9.8464662e-01      -4.0318310189e-02 
1.0017258e+00      -2.9263156937e-02 
1.0352835e+00      -8.2209797579e-02 
9.8130296e-01      -6.8488431118e-02 
1.0150876e+00      -3.3800203016e-01 
1.0068681e+00      -1.1488162831e-01 
9.7187293e-01      -1.4125673614e-03 
9.7872006e-01      1.4093560427e-03 
1.0246656e+00      -5.1073222892e-02 
9.8292173e-01      -1.4451283373e-02 
9.9571028e-01      -2.3332134917e-02 
9.8252374e-01      -4.2624650483e-02 
9.8851886e-01      -3.8157818796e-02 
1.0202186e+00      -1.8957374850e-01 
1.0292363e+00      -9.5563160804e-02 
9.8841066e-01      -1.6072318938e-02 
9.8698186e-01      -1.0990427699e-02 
9.5499529e-01      -1.1010698119e-02 
1.0088788e+00      -8.0673981578e-02 
9.7413210e-01      -7.7018972576e-02 
9.8431965e-01      -3.5194912886e-02 
9.9438880e-01      6.3751345234e-03 
9.7918807e-01      -6.5843758467e-02 
1.0018551e+00      -7.2234728426e-02 
9.7677579e-01      -1.4476809862e-02 
1.0096192e+00      -5.6462699779e-02 
1.0116941e+00      -1.2505845914e-02 
9.9932428e-01      -1.1534367034e-01 
1.0071752e+00      -1.0055916114e-01 
1.0017540e+00      -6.3553240271e-02 
9.9406485e-01      -2.1056379101e-02 
9.8420180e-01      -5.3287888463e-03 
9.9407066e-01      -6.9104433459e-02 
9.8793714e-01      -2.9673284365e-02 
9.9073872e-01      -8.4815395318e-02 
1.0055370e+00      -2.4169608473e-02 
9.9273774e-01      -4.0703783674e-02 
1.0069901e+00      -1.9979976835e-02 
1.0043309e+00      -9.1614402321e-02 
1.0234495e+00      -1.2826710633e-01 
9.9290386e-01      -9.4585618905e-02 
9.9894539e-01      -1.5123033305e-01 
1.0100645e+00      -8.5410927158e-02 
1.0099202e+00      -6.0036957205e-02 
9.6270293e-01      -4.3662252551e-02 
9.9393722e-01      -6.6074771173e-02 
9.9981973e-01      -2.0127198102e-02 
1.0137370e+00      -2.8475943346e-02 
9.8739806e-01      -4.4250447068e-02 
1.0082185e+00      -8.0054911359e-02 
1.0213880e+00      -1.2975023077e-01 
9.9346554e-01      -1.7965907799e-02 
9.9833883e-01      -8.1749708030e-02 
1.0408429e+00      -1.9747251131e-01 
1.0179313e+00      -2.9136738215e-02 
9.8936677e-01      -6.8303408287e-02 
9.9184386e-01      -2.0685924507e-02 
9.9635151e-01      -1.5036030454e-02 
1.0060652e+00      -7.4213026278e-02 
1.0267068e+00      -8.0403312257e-02 
1.0467709e+00      -1.1299655866e-01 
1.0065647e+00      -2.2113361824e-02 
1.0126075e+00      -1.5731201453e-01 
1.0291850e+00      -1.1778890670e-01 
9.9892563e-01      -6.1504552280e-02 
1.0100777e+00      -3.6506278738e-02 
1.0095729e+00      -8.2814542264e-02 
9.8965409e-01      -8.8525657571e-02 
9.8178534e-01      -1.9305490699e-02 
9.8978838e-01      -7.2355035315e-03 
9.9443428e-01      -2.0486240535e-02 
1.0032301e+00      -2.9409281347e-02 
1.0002916e+00      -7.2868238607e-02 
1.0026788e+00      -3.8209066300e-02 
1.0097372e+00      -1.6810189051e-01 
1.0234297e+00      -1.0921438886e-01 
9.9160929e-01      -3.2960486885e-02 
9.9908388e-01      -2.7388823131e-02 
9.8815423e-01      -8.1564158398e-02 
1.0014227e+00      -7.1154944063e-02 
1.0036505e+00      -1.7462939228e-03 
1.0233195e+00      -6.3832499344e-02 
1.0186083e+00      -1.3572991638e-01 
9.9052510e-01      -7.9512074010e-05 
9.7917744e-01      1.6667330994e-02 
1.0029915e+00      2.1681967273e-03 
1.0280491e+00      -7.2940156814e-02 
1.0027918e+00      -3.0513801797e-02 
9.9923646e-01      -2.9433822543e-02 
1.0041484e+00      -2.5194172448e-03 
1.0084200e+00      -1.1319142018e-02 
9.8692541e-01      -2.7707277716e-02 
1.0142586e+00      -9.5306004676e-02 
1.0087062e+00      -2.9705637173e-02 
9.8681118e-01      -1.2019083715e-01 
1.0053642e+00      -9.2648444855e-02 
1.0042246e+00      -7.4199560663e-02 
9.9852991e-01      -2.6595230388e-02 
1.0091057e+00      -1.2719758303e-01 
1.0031909e+00      -5.3597888020e-02 
1.0103726e+00      -5.4165075914e-02 
9.9682943e-01      -4.5975765543e-02 
1.0262586e+00      -5.7149301773e-02 
1.0048111e+00      -1.2512769614e-01 
1.0167369e+00      -3.2384714004e-02 
9.7792723e-01      -6.4748408326e-02 
1.0075834e+00      -6.6242457644e-02 
9.9096011e-01      -2.4615642666e-02 
1.0072982e+00      -3.5066002971e-03 
1.0051016e+00      -7.4241477925e-03 
9.8588822e-01      -2.6627069510e-03 
9.8770645e-01      -5.7138643387e-02 
1.0012570e+00      1.9750371227e-03 
9.9824731e-01      -9.3286075821e-03 
1.0247256e+00      -2.6111163418e-01 
1.0272766e+00      -1.8774037101e-01 
9.9244998e-01      -1.6782780127e-01 
1.0147139e+00      -1.1465644908e-01 
1.0017571e+00      -7.6580224993e-02 
9.8994798e-01      -1.6868140166e-01 
9.8710369e-01      -1.3024426125e-01 
1.0059561e+00      -3.4363532559e-02 
9.9654538e-01      -8.2573270161e-02 
1.0328771e+00      -1.8920543209e-01 
1.0117773e+00      -1.1507080165e-01 
9.9681659e-01      -1.0679942642e-01 
1.0089426e+00      -8.2347239602e-02 
1.0082270e+00      -5.2311457633e-02 
9.9414069e-01      -2.1262802509e-02 
9.6182033e-01      -2.7392050148e-02 
9.6630611e-01      -2.2298130103e-02 
9.9614309e-01      -4.1381706415e-02 
9.8196493e-01      -3.9153620388e-02 
9.9939501e-01      -4.9806596794e-02 
9.6747481e-01      -4.5809788868e-02 
9.9376007e-01      -3.2993519509e-02 
9.9325504e-01      -3.4265955233e-02 
9.8116079e-01      -7.4821100017e-02 
9.9942909e-01      -4.6430554116e-02 
9.6941314e-01      -1.8048433335e-03 
1.0082864e+00      -2.0443978045e-02 
9.8244897e-01      -5.0615851465e-02 
9.9848080e-01      -1.3072720694e-02 
1.0030793e+00      -7.8236725514e-02 
1.0097301e+00      -4.7413965642e-02 
1.0098114e+00      -5.3108659778e-02 
9.9470788e-01      -4.3402470797e-02 
9.9738682e-01      -7.0908741254e-02 
9.9841531e-01      -2.3143657441e-02 
9.9065530e-01      -3.4749555751e-02 
9.9847710e-01      -1.3781101186e-02 
1.0170072e+00      -2.6496218509e-02 
9.7930056e-01      -3.4308506748e-02 
1.0093258e+00      -5.9243947425e-02 
1.0014730e+00      -8.1407449333e-02 
1.0130089e+00      -2.1775075852e-02 
1.0019411e+00      -1.4286649634e-01 
1.0076856e+00      -1.2340136301e-01 
9.8788871e-01      -1.6453812049e-02 
1.0149958e+00      -8.6558780997e-02 
9.8609831e-01      -1.7562765989e-02 
1.0141993e+00      -4.5998717122e-02 
9.9786939e-01      -3.0470142044e-02 
1.0101817e+00      -4.8662359715e-02 
1.0115860e+00      -6.7672389530e-02 
1.0282447e+00      -3.3300796990e-01 
1.0182527e+00      -1.6379337952e-01 
1.0049120e+00      -1.2630559103e-01 
9.9630958e-01      -4.6314229753e-02 
9.7662893e-01      -9.7536232603e-02 
1.0134632e+00      -7.4460829262e-02 
9.9970795e-01      -7.1764056904e-02 
9.8698193e-01      -4.1617808649e-02 
9.8015069e-01      -2.5765611122e-02 
9.7673451e-01      -1.4556270957e-02 
9.8724866e-01      -6.9686722782e-03 
1.0043574e+00      -2.1850885349e-02 
9.9514090e-01      -5.5070750981e-02 
9.6641500e-01      -2.8720998588e-02 
9.8739826e-01      -6.3222984436e-02 
9.9394354e-01      -1.0350783971e-01 
1.0143584e+00      -2.0192135685e-02 
1.0089192e+00      -7.2231952444e-03 
9.9294315e-01      -5.3627207772e-02 
9.9349595e-01      -4.2543841434e-02 
9.8940546e-01      -6.3033826387e-02 
1.0116911e+00      -5.2769670793e-02 
9.9840098e-01      -2.9532747209e-02 
9.8633419e-01      -4.7582917510e-02 
1.0049188e+00      -3.7233475640e-02 
9.9839696e-01      -1.0552908572e-02 
1.0071537e+00      -2.4639182732e-02 
9.7877659e-01      -2.9982458234e-02 
1.0040942e+00      -4.1539621697e-02 
1.0190502e+00      -8.9040195220e-02 
9.8950443e-01      -4.9781293821e-02 
1.0046216e+00      -4.0578205064e-02 
9.8075579e-01      -5.3581740762e-03 
9.8039305e-01      -3.6135201444e-02 
1.0017812e+00      -6.0806592362e-02 
9.6750463e-01      9.8402865249e-04 
1.0085138e+00      -3.6906087188e-05 
1.0215423e+00      -1.1750712011e-01 
9.9626505e-01      -3.8901621124e-02 
1.0462704e+00      -2.3812710087e-01 
1.0100226e+00      -4.8107621300e-02 
1.0054957e+00      -1.5746314676e-01 
9.9598491e-01      -5.8410427486e-02 
1.0117145e+00      -5.6272429664e-02 
9.9842581e-01      -5.0076037626e-02 
9.7549570e-01      -1.1058825629e-02 
9.7337953e-01      -1.2207123394e-02 
1.0065662e+00      -7.3558889540e-03 
9.9562398e-01      -1.5808223657e-02 
9.9553010e-01      -1.8729545104e-02 
9.7189603e-01      -4.0003057911e-02 
9.8873669e-01      -6.4323934371e-02 
1.0158401e+00      -3.5822473522e-01 
9.9530569e-01      -6.9804392004e-02 
1.0248968e+00      -1.6622108125e-01 
1.0093435e+00      -1.8804363742e-02 
9.9850914e-01      -1.7495486551e-02 
1.0213341e+00      -4.1674520773e-02 
1.0102852e+00      -3.8324105871e-02 
1.0067736e+00      -4.5162478824e-02 
9.8079446e-01      -4.5205962421e-03 
1.0143173e+00      -3.0461341493e-02 
9.8998455e-01      -1.3557579520e-02 
9.7686806e-01      -3.0884735595e-02 
9.8868943e-01      9.5318079177e-04 
